yieldcalc,production,area
1.0,20400.0,20400.0
2.0813954,17900.0,8600.0
0.59090906,1300.0,2200.0
0.6818182,1500.0,2200.0
1.7230483,92700.0,53800.0
0.8611111,34100.0,39600.0
1.0,100.0,100.0
1.3536978,126300.0,93300.0
0.61904764,1300.0,2100.0
0.25,100.0,400.0
1.4006999,160100.0,114300.0
0.5,200.0,400.0
1.002023,148600.0,148300.0
0.6666667,200.0,300.0
0.5989305,22400.0,37400.0
0.4918033,3000.0,6100.0
0.3018868,3200.0,10600.0
0.6666667,200.0,300.0
0.3,60.0,200.0
1.0728863,36800.0,34300.0
0.8913044,8200.0,9200.0
1.5658135,171300.0,109400.0
0.4,40.0,100.0
2.5236664,335900.0,133100.0
1.3222749,27900.0,21100.0
2.2,53900.0,24500.0
3.402174,156500.0,46000.0
0.98058254,20200.0,20600.0
1.2,3600.0,3000.0
1.34,6700.0,5000.0
0.47368422,1800.0,3800.0
2.2322276,47100.0,21100.0
83.50944,442600.0,5300.0
0.95098037,9700.0,10200.0
0.88495576,20000.0,22600.0
1.6597939,16100.0,9700.0
3.2727273,7200.0,2200.0
0.4,200.0,500.0
2.1551156,65300.0,30300.0
0.9411765,6400.0,6800.0
1.5357143,4300.0,2800.0
2.4210527,4600.0,1900.0
0.5,200.0,400.0
1.4872448,233200.0,156800.0
0.42857143,300.0,700.0
0.92,6900.0,7500.0
1.0,100.0,100.0
0.64285713,1800.0,2800.0
0.74285716,2600.0,3500.0
0.21428572,600.0,2800.0
2.0833333,2500.0,1200.0
0.33333334,300.0,900.0
0.2857143,400.0,1400.0
0.90909094,1000.0,1100.0
0.9433962,5000.0,5300.0
2.0,200.0,100.0
1.7171717,306000.0,178200.0
0.18181819,200.0,1100.0
54.0,21600.0,400.0
1.0,100.0,100.0
0.5869565,2700.0,4600.0
0.2278481,1800.0,7900.0
2.0,200.0,100.0
0.33333334,100.0,300.0
0.7407407,2000.0,2700.0
0.76632303,22300.0,29100.0
1.0,200.0,200.0
0.25,100.0,400.0
1.6275946,133300.0,81900.0
1.1495098,46900.0,40800.0
0.8333333,500.0,600.0
0.51758796,10300.0,19900.0
0.33333334,100.0,300.0
0.6363636,700.0,1100.0
0.27272728,300.0,1100.0
1.6008092,237400.0,148300.0
66.0,303600.0,4600.0
0.5,100.0,200.0
0.601227,9800.0,16300.0
0.6580189,27900.0,42400.0
0.6528302,17300.0,26500.0
0.2,100.0,500.0
2.125,1700.0,800.0
0.5833333,15400.0,26400.0
0.5405405,2000.0,3700.0
1.6627907,57200.0,34400.0
0.89375,14300.0,16000.0
1.3910614,49800.0,35800.0
0.4,40.0,100.0
2.1524427,1097100.0,509700.0
1.2631578,2400.0,1900.0
2.3120205,271200.0,117300.0
3.32,249000.0,75000.0
0.6736111,29100.0,43200.0
0.50340134,7400.0,14700.0
2.0310078,26200.0,12900.0
78.30357,877000.0,11200.0
0.4117647,1400.0,3400.0
0.6981982,31000.0,44400.0
1.1643059,82200.0,70600.0
1.640367,89400.0,54500.0
2.9322033,34600.0,11800.0
1.0,100.0,100.0
1.0,500.0,500.0
0.5833333,700.0,1200.0
2.4939394,164600.0,66000.0
1.0169492,54000.0,53100.0
1.0726392,44300.0,41300.0
0.4,40.0,100.0
2.560501,776600.0,303300.0
0.8,400.0,500.0
1.2380953,5200.0,4200.0
2.8898027,175700.0,60800.0
0.6831169,26300.0,38500.0
0.5,100.0,200.0
0.22222222,200.0,900.0
1.6227181,80000.0,49300.0
61.797928,1192700.0,19300.0
0.5882353,1000.0,1700.0
0.6554054,9700.0,14800.0
0.7624521,19900.0,26100.0
0.75669473,98900.0,130700.0
0.41666666,250.0,600.0
3.0,8100.0,2700.0
0.33333334,200.0,600.0
0.68421054,6500.0,9500.0
0.45833334,1100.0,2400.0
1.6699029,51600.0,30900.0
0.33333334,800.0,2400.0
0.5,100.0,200.0
2.0,200.0,100.0
1.5162951,88400.0,58300.0
1.8875,15100.0,8000.0
2.59375,8300.0,3200.0
0.6333333,1900.0,3000.0
0.375,300.0,800.0
1.8584474,40700.0,21900.0
2.884305,321600.0,111500.0
2.7865853,137100.0,49200.0
90.0,12591000.0,139900.0
0.84,2100.0,2500.0
0.8352941,7100.0,8500.0
1.6,22400.0,14000.0
2.0869565,14400.0,6900.0
0.6,300.0,500.0
2.6511629,22800.0,8600.0
1.1659142,103300.0,88600.0
0.5116279,2200.0,4300.0
2.3529413,8000.0,3400.0
0.5555556,1500.0,2700.0
1.4296117,176700.0,123600.0
0.8666667,3900.0,4500.0
0.634981,16700.0,26300.0
0.16666667,300.0,1800.0
0.44444445,2800.0,6300.0
0.22222222,800.0,3600.0
2.2200515,431800.0,194500.0
68.6,2263800.0,33000.0
0.72307694,4700.0,6500.0
0.72575253,43400.0,59800.0
0.8241206,65600.0,79600.0
0.7388535,23200.0,31400.0
0.22222222,200.0,900.0
2.0625,3300.0,1600.0
0.2857143,200.0,700.0
0.65591395,12200.0,18600.0
0.6788321,18600.0,27400.0
1.3731344,46000.0,33500.0
0.83928573,51700.0,61600.0
1.0,100.0,100.0
1.5594059,126000.0,80800.0
0.875,3500.0,4000.0
0.7364341,9500.0,12900.0
2.0,200.0,100.0
0.5555556,500.0,900.0
0.9817927,70100.0,71400.0
0.4,40.0,100.0
1.1844059,287100.0,242400.0
20.666666,6200.0,300.0
0.75,600.0,800.0
0.8657244,73500.0,84900.0
0.45454547,1500.0,3300.0
0.41666666,500.0,1200.0
0.4,40.0,100.0
0.29,29.0,100.0
0.6666667,400.0,600.0
1.5385638,115700.0,75200.0
0.59150803,40400.0,68300.0
0.33333334,200.0,600.0
1.5299569,462200.0,302100.0
0.6666667,200.0,300.0
1.055336,133500.0,126500.0
0.85714287,600.0,700.0
0.65915495,23400.0,35500.0
0.27272728,300.0,1100.0
0.5192308,2700.0,5200.0
0.27586207,800.0,2900.0
1.4812362,268400.0,181200.0
60.40146,827500.0,13700.0
0.55,1100.0,2000.0
0.76521736,44000.0,57500.0
1.0170132,53800.0,52900.0
0.95547944,27900.0,29200.0
2.0,800.0,400.0
0.3,30.0,100.0
0.53571427,3000.0,5600.0
0.5,100.0,200.0
0.6818182,3000.0,4400.0
1.6877551,82700.0,49000.0
0.7263682,14600.0,20100.0
1.4876543,24100.0,16200.0
0.36363637,400.0,1100.0
2.0821428,116600.0,56000.0
0.8372093,7200.0,8600.0
1.6304348,45000.0,27600.0
2.5352113,72000.0,28400.0
0.7,9800.0,14000.0
0.5,200.0,400.0
1.0555556,24700.0,23400.0
0.5,300.0,600.0
1.6193353,53600.0,33100.0
72.40196,738500.0,10200.0
0.33333334,100.0,300.0
0.7044025,11200.0,15900.0
1.1143911,30200.0,27100.0
1.2538227,41000.0,32700.0
2.9,2900.0,1000.0
0.5,100.0,200.0
1.0,600.0,600.0
0.5,300.0,600.0
2.3920705,54300.0,22700.0
0.6138614,6200.0,10100.0
1.2634345,216300.0,171200.0
0.3529412,1200.0,3400.0
1.9920793,100600.0,50500.0
0.84876543,27500.0,32400.0
1.1666666,2100.0,1800.0
3.2638636,535600.0,164100.0
0.9186047,7900.0,8600.0
0.14634146,1800.0,12300.0
0.44727272,12300.0,27500.0
0.40609136,24000.0,59100.0
1.4217926,80900.0,56900.0
77.40078,1989200.0,25700.0
0.5,100.0,200.0
0.7714286,10800.0,14000.0
0.7684729,31200.0,40600.0
0.7037037,9500.0,13500.0
2.6923077,10500.0,3900.0
0.5,100.0,200.0
1.9083666,143700.0,75300.0
0.77200425,72800.0,94300.0
0.40361446,6700.0,16600.0
0.2,100.0,500.0
2.1263735,38700.0,18200.0
0.6630435,6100.0,9200.0
0.8015564,41200.0,51400.0
0.8717949,13600.0,15600.0
0.47474748,9400.0,19800.0
0.26086956,1200.0,4600.0
0.30357143,3400.0,11200.0
0.20930232,900.0,4300.0
1.708589,111400.0,65200.0
73.5,3175200.0,43200.0
0.48514852,9800.0,20200.0
0.48686516,27800.0,57100.0
0.84709066,62600.0,73900.0
0.7480491,201300.0,269100.0
0.2,1300.0,6500.0
2.0555556,3700.0,1800.0
0.33333334,200.0,600.0
0.6035088,17200.0,28500.0
0.691689,25800.0,37300.0
1.0358852,43300.0,41800.0
0.58431953,39500.0,67600.0
0.6533333,4900.0,7500.0
0.85714287,600.0,700.0
1.7418244,404800.0,232400.0
1.0,100.0,100.0
1.2487961,77800.0,62300.0
0.85714287,1200.0,1400.0
0.6967033,31700.0,45500.0
0.22222222,400.0,1800.0
0.45,1800.0,4000.0
0.2195122,900.0,4100.0
1.5310472,165200.0,107900.0
91.30322,1415200.0,15500.0
0.7058824,2400.0,3400.0
0.59292036,6700.0,11300.0
0.652459,39800.0,61000.0
0.41558442,67200.0,161700.0
0.21428572,300.0,1400.0
2.0,800.0,400.0
0.04,20.0,500.0
0.4041451,15600.0,38600.0
0.69014084,4900.0,7100.0
1.7133621,79500.0,46400.0
0.62068963,1800.0,2900.0
0.8847737,43000.0,48600.0
0.2,20.0,100.0
1.2857143,45900.0,35700.0
0.954023,8300.0,8700.0
2.3333333,24500.0,10500.0
1.0147059,6900.0,6800.0
0.35,700.0,2000.0
0.9148936,8600.0,9400.0
1.180624,71900.0,60900.0
0.23529412,400.0,1700.0
2.0,5800.0,2900.0
99.4,11083100.0,111500.0
0.375,300.0,800.0
0.95238096,2000.0,2100.0
0.95008606,55200.0,58100.0
0.7375697,330800.0,448500.0
3.2229729,47700.0,14800.0
0.5,50.0,100.0
0.38,1900.0,5000.0
0.25,100.0,400.0
0.5555556,1000.0,1800.0
1.9316666,115900.0,60000.0
0.46153846,600.0,1300.0
1.0,100.0,100.0
0.6666667,200.0,300.0
0.25,100.0,400.0
0.7685185,8300.0,10800.0
2.364366,294600.0,124600.0
0.5,100.0,200.0
0.5,300.0,600.0
0.8888889,1600.0,1800.0
0.4,40.0,100.0
0.42857143,300.0,700.0
1.0,200.0,200.0
1.0,200.0,200.0
0.13636364,300.0,2200.0
1.2176471,20700.0,17000.0
2.8602564,223100.0,78000.0
0.6,300.0,500.0
3.0,300.0,100.0
0.4,40.0,100.0
0.34513274,3900.0,11300.0
0.83444595,62500.0,74900.0
1.1714286,4100.0,3500.0
1.2811388,36000.0,28100.0
1.2465596,108700.0,87200.0
3.1145039,81600.0,26200.0
0.6407767,6600.0,10300.0
0.5,100.0,200.0
2.0,200.0,100.0
2.6683168,53900.0,20200.0
2.08726,119600.0,57300.0
102.90039,7851300.0,76300.0
0.4,600.0,1500.0
0.71653545,9100.0,12700.0
0.9247312,34400.0,37200.0
0.57032114,103000.0,180600.0
3.1548388,48900.0,15500.0
0.5,200.0,400.0
0.44444445,3200.0,7200.0
0.5,100.0,200.0
0.5762712,3400.0,5900.0
1.8549619,72900.0,39300.0
0.33962265,1800.0,5300.0
0.7830688,59200.0,75600.0
0.8125,1300.0,1600.0
1.6287425,81600.0,50100.0
1.7062781,76100.0,44600.0
1.409836,17200.0,12200.0
0.65625,4200.0,6400.0
0.375,600.0,1600.0
1.0864197,8800.0,8100.0
1.6181102,82200.0,50800.0
1.6309227,65400.0,40100.0
94.1,6963400.0,74000.0
0.42857143,300.0,700.0
0.5740741,3100.0,5400.0
0.81270903,24300.0,29900.0
0.78624815,105200.0,133800.0
0.26,26.0,100.0
3.0882354,21000.0,6800.0
0.5,300.0,600.0
0.45454547,1000.0,2200.0
0.29,29.0,100.0
0.6666667,200.0,300.0
1.979405,86500.0,43700.0
1.0,2000.0,2000.0
1.0,100.0,100.0
1.09375,3500.0,3200.0
2.6657646,197000.0,73900.0
0.5,100.0,200.0
3.0,900.0,300.0
0.4,40.0,100.0
0.37320575,15600.0,41800.0
0.5217391,9600.0,18400.0
1.0,100.0,100.0
2.8888888,5200.0,1800.0
0.5294118,1800.0,3400.0
0.5,200.0,400.0
1.697561,34800.0,20500.0
0.6896552,2000.0,2900.0
0.2857143,200.0,700.0
0.33333334,100.0,300.0
1.2325581,5300.0,4300.0
98.09994,16000100.0,163100.0
0.4117647,3500.0,8500.0
0.62650603,5200.0,8300.0
0.6648936,37500.0,56400.0
0.5935745,380600.0,641200.0
0.275,110.0,400.0
2.5056498,88700.0,35400.0
0.6351351,4700.0,7400.0
0.29,29.0,100.0
0.5714286,10400.0,18200.0
1.3997722,122900.0,87800.0
0.47058824,1600.0,3400.0
1.0,300.0,300.0
0.75,600.0,800.0
0.13043478,300.0,2300.0
0.5063291,8000.0,15800.0
2.0242648,275300.0,136000.0
0.5,300.0,600.0
0.58536583,2400.0,4100.0
0.8604651,3700.0,4300.0
3.0,300.0,100.0
0.5,100.0,200.0
2.0,200.0,100.0
1.0713286,76600.0,71500.0
1.3798531,263000.0,190600.0
0.5,100.0,200.0
0.48387095,1500.0,3100.0
0.5,100.0,200.0
1.1001451,151600.0,137800.0
68.4,136800.0,2000.0
0.8,80.0,100.0
0.76811594,21200.0,27600.0
0.5833333,700.0,1200.0
0.28,28.0,100.0
1.0,100.0,100.0
1.661017,49000.0,29500.0
0.72,45000.0,62500.0
0.4,200.0,500.0
2.0758064,128700.0,62000.0
1.1320754,30000.0,26500.0
2.5,1000.0,400.0
0.54375,17400.0,32000.0
0.33333334,200.0,600.0
1.4278203,298700.0,209200.0
0.71875,25300.0,35200.0
1.0014706,68100.0,68000.0
1.0,300.0,300.0
0.6666667,600.0,900.0
1.6073059,35200.0,21900.0
0.7434211,90400.0,121600.0
0.53846157,700.0,1300.0
1.6171322,775900.0,479800.0
0.7649635,52400.0,68500.0
2.5,1000.0,400.0
0.557971,7700.0,13800.0
0.33333334,300.0,900.0
1.3758186,273100.0,198500.0
66.8,300600.0,4500.0
0.61290324,5700.0,9300.0
1.1552632,43900.0,38000.0
1.0,100.0,100.0
0.49,49.0,100.0
1.472422,61400.0,41700.0
1.4255738,15218.0,10675.0
0.85897434,67.0,78.0
14.317948,25128.0,1755.0
0.375,3.0,8.0
0.6943336,1740.0,2506.0
4.832972,22309.0,4616.0
6.374359,1243.0,195.0
1.2403846,1290.0,1040.0
4.564516,283.0,62.0
0.5,119.0,238.0
0.9298246,106.0,114.0
3.1155236,863.0,277.0
5.0997553,8333.0,1634.0
0.58181816,128.0,220.0
0.5294118,9.0,17.0
0.6,63.0,105.0
0.5895522,79.0,134.0
0.68292683,448.0,656.0
1.2790698,110.0,86.0
0.8544153,358.0,419.0
0.6524064,122.0,187.0
1.1136364,49.0,44.0
1.1296,1412.0,1250.0
0.37096775,23.0,62.0
0.98634815,289.0,293.0
0.58908045,205.0,348.0
7.753846,1008.0,130.0
2.75,66.0,24.0
5.5408163,543.0,98.0
1.5920106,10840.0,6809.0
1.5742574,159.0,101.0
3.1977077,1116.0,349.0
10.141539,3296.0,325.0
1.1932856,3661.0,3068.0
0.46153846,12.0,26.0
1.2902439,529.0,410.0
2.6993525,2918.0,1081.0
10.222222,92.0,9.0
0.625,15.0,24.0
0.6981132,37.0,53.0
0.53968257,34.0,63.0
1.98,99.0,50.0
1.1172839,181.0,162.0
1.4431418,2462.0,1706.0
0.47058824,16.0,34.0
0.79591835,39.0,49.0
4.802139,898.0,187.0
0.71428573,5.0,7.0
5.285331,5909.0,1118.0
1.7049006,20839.0,12223.0
2.0836363,573.0,275.0
10.131649,7619.0,752.0
7.5801687,3593.0,474.0
2.3541148,4720.0,2005.0
0.78431374,40.0,51.0
1.0666667,240.0,225.0
3.9411764,2613.0,663.0
5.2394366,2232.0,426.0
0.6,3.0,5.0
1.0,1.0,1.0
2.7544484,774.0,281.0
0.5538462,36.0,65.0
1.8468468,205.0,111.0
0.9945652,183.0,184.0
1.0471656,4729.0,4516.0
0.6242424,103.0,165.0
2.09009,232.0,111.0
9.818028,110659.0,11271.0
4.955056,441.0,89.0
1.841901,9961.0,5408.0
1.7597402,271.0,154.0
16.892977,15153.0,897.0
1.0,1.0,1.0
9.842213,9606.0,976.0
2.2529645,3420.0,1518.0
1.1184211,170.0,152.0
5.798611,835.0,144.0
5.9268293,243.0,41.0
0.6666667,2.0,3.0
0.64,16.0,25.0
0.43537414,64.0,147.0
2.1414142,424.0,198.0
0.9230769,12.0,13.0
1.0,1.0,1.0
0.6126761,87.0,142.0
0.5902778,85.0,144.0
1.5333333,138.0,90.0
5.730769,149.0,26.0
6.413793,558.0,87.0
2.7086487,25055.0,9250.0
1.1666666,5635.0,4830.0
0.7311828,68.0,93.0
9.875,3713.0,376.0
0.8918919,165.0,185.0
3.733871,926.0,248.0
4.3876224,1347.0,307.0
1.0649215,1017.0,955.0
4.550493,3695.0,812.0
0.5133333,77.0,150.0
1.0909091,12.0,11.0
3.3731344,452.0,134.0
5.563177,1541.0,277.0
0.5,10.0,20.0
1.0833334,13.0,12.0
0.31724137,46.0,145.0
1.9761904,83.0,42.0
0.56585366,116.0,205.0
1.3820225,369.0,267.0
0.9945652,183.0,184.0
0.5392157,55.0,102.0
1.3680981,446.0,326.0
0.4888889,22.0,45.0
0.969935,3581.0,3692.0
0.6130268,160.0,261.0
7.1,426.0,60.0
3.0,18.0,6.0
5.0394735,383.0,76.0
1.6381323,5473.0,3341.0
1.2449933,20515.0,16478.0
0.78289473,476.0,608.0
12.217438,22981.0,1881.0
0.5,8.0,16.0
0.88872725,3666.0,4125.0
5.7320633,14141.0,2467.0
9.400414,31764.0,3379.0
1.5718151,6971.0,4435.0
4.388239,14253.0,3248.0
0.53528875,584.0,1091.0
0.73049647,103.0,141.0
3.192233,1644.0,515.0
5.0428324,5769.0,1144.0
0.656051,206.0,314.0
0.47560975,39.0,82.0
0.8360656,255.0,305.0
0.8338983,492.0,590.0
0.8283898,391.0,472.0
0.6917168,4142.0,5988.0
3.8309648,46098.0,12033.0
0.52459013,544.0,1037.0
0.66774195,207.0,310.0
1.8818444,653.0,347.0
1.8725904,10200.0,5447.0
0.44510385,150.0,337.0
2.4745982,11544.0,4665.0
0.6326964,596.0,942.0
7.7732344,4182.0,538.0
3.12,78.0,25.0
4.997436,1949.0,390.0
1.8529783,33689.0,18181.0
1.4578314,121.0,83.0
5.406369,4244.0,785.0
8.286144,2751.0,332.0
1.2740306,5421.0,4255.0
0.71428573,20.0,28.0
1.04,26.0,25.0
2.968916,3916.0,1319.0
5.520801,3583.0,649.0
0.8,4.0,5.0
1.4285715,40.0,28.0
0.6785714,19.0,28.0
2.0769231,108.0,52.0
1.0086207,234.0,232.0
1.125,36.0,32.0
1.0,1.0,1.0
0.95179737,1165.0,1224.0
0.64705884,66.0,102.0
0.9574468,45.0,47.0
8.646995,47325.0,5473.0
2.1666667,13.0,6.0
3.9285715,275.0,70.0
1.4660156,11259.0,7680.0
0.925,370.0,400.0
0.8,40.0,50.0
0.8,40.0,50.0
1.0833334,130.0,120.0
1.0,40.0,40.0
1.8051949,1390.0,770.0
1.964486,10510.0,5350.0
1.88,470.0,250.0
0.8888889,80.0,90.0
12.709678,3940.0,310.0
1.0,30.0,30.0
2.286007,100470.0,43950.0
0.62903225,390.0,620.0
1.238806,2490.0,2010.0
43.49091,47840.0,1100.0
23.555555,2120.0,90.0
1.5,90.0,60.0
0.7777778,70.0,90.0
0.8055556,870.0,1080.0
1.962406,2610.0,1330.0
0.75,330.0,440.0
12.428572,3480.0,280.0
1.0024272,4130.0,4120.0
2.357143,2310.0,980.0
0.5254237,310.0,590.0
0.72727275,80.0,110.0
1.7027028,630.0,370.0
0.75,60.0,80.0
0.8,40.0,50.0
1.0,30.0,30.0
1.0,20.0,20.0
1.9502763,14120.0,7240.0
2.0,80.0,40.0
1.25,200.0,160.0
12.7,1270.0,100.0
1.0,30.0,30.0
1.8800403,18650.0,9920.0
0.5882353,100.0,170.0
0.6,60.0,100.0
1.2019231,1250.0,1040.0
43.5,6960.0,160.0
0.5,10.0,20.0
23.5,2350.0,100.0
1.5,30.0,20.0
0.6666667,20.0,30.0
0.8,160.0,200.0
1.9285715,540.0,280.0
1.0084034,1200.0,1190.0
0.5,20.0,40.0
0.88,220.0,250.0
0.85714287,60.0,70.0
0.5,10.0,20.0
1.0,80.0,80.0
1.25,50.0,40.0
1.0,30.0,30.0
1.8196721,1110.0,610.0
1.9608696,9020.0,4600.0
1.8571428,130.0,70.0
1.0,10.0,10.0
1.2258065,380.0,310.0
12.694915,7490.0,590.0
2.0881205,37440.0,17930.0
0.6486486,240.0,370.0
0.9714286,1700.0,1750.0
1.2713568,2530.0,1990.0
43.57143,9150.0,210.0
1.0,40.0,40.0
23.571428,3300.0,140.0
1.5,60.0,40.0
0.71428573,50.0,70.0
0.78723407,370.0,470.0
0.7777778,140.0,180.0
12.411765,10550.0,850.0
1.01,2020.0,2000.0
0.6,30.0,50.0
1.7428571,610.0,350.0
0.6666667,40.0,60.0
0.8,40.0,50.0
1.0,10.0,10.0
1.980198,6000.0,3030.0
1.8333334,110.0,60.0
1.2666667,190.0,150.0
12.9375,2070.0,160.0
1.0,20.0,20.0
1.8355795,13620.0,7420.0
0.6,90.0,150.0
0.84210527,160.0,190.0
1.1730769,1220.0,1040.0
43.666668,5240.0,120.0
0.5,10.0,20.0
23.75,1900.0,80.0
1.6666666,50.0,30.0
0.75,30.0,40.0
0.82608694,190.0,230.0
0.99,990.0,1000.0
0.84615386,220.0,260.0
0.8333333,50.0,60.0
0.75,30.0,40.0
1.0,90.0,90.0
0.6666667,20.0,30.0
1.7636364,970.0,550.0
1.951613,6050.0,3100.0
2.0,120.0,60.0
1.0,20.0,20.0
1.2272727,270.0,220.0
12.722222,2290.0,180.0
0.8333333,50.0,60.0
2.0186758,35670.0,17670.0
0.5777778,260.0,450.0
0.86885244,530.0,610.0
1.2037038,1300.0,1080.0
43.5,13920.0,320.0
23.482143,13150.0,560.0
1.75,70.0,40.0
0.6666667,40.0,60.0
0.8,600.0,750.0
1.95,1560.0,800.0
0.8095238,170.0,210.0
12.38,6190.0,500.0
0.9967533,3070.0,3080.0
0.516129,160.0,310.0
0.6666667,40.0,60.0
1.7297298,640.0,370.0
0.85714287,240.0,280.0
0.8888889,80.0,90.0
0.5,10.0,20.0
0.5,40.0,80.0
1.0,40.0,40.0
1.3333334,40.0,30.0
0.6666667,20.0,30.0
1.8113208,960.0,530.0
1.9626373,8930.0,4550.0
1.882353,320.0,170.0
1.0,20.0,20.0
1.25,250.0,200.0
12.703704,3430.0,270.0
1.0,50.0,50.0
1.8898643,23680.0,12530.0
0.625,100.0,160.0
0.9113924,720.0,790.0
1.24,3720.0,3000.0
43.588234,22230.0,510.0
0.6666667,20.0,30.0
23.416666,2810.0,120.0
1.6666666,50.0,30.0
0.71428573,50.0,70.0
0.8181818,450.0,550.0
1.960396,1980.0,1010.0
0.7619048,160.0,210.0
12.368421,2350.0,190.0
1.0027778,3610.0,3600.0
2.4,840.0,350.0
0.6666667,40.0,60.0
1.6341463,670.0,410.0
0.8,120.0,150.0
1.0,30.0,30.0
0.75,30.0,40.0
1.0,60.0,60.0
1.0,20.0,20.0
1.9483871,6040.0,3100.0
1.875,300.0,160.0
1.0,20.0,20.0
1.2272727,270.0,220.0
12.785714,1790.0,140.0
2.216,24930.0,11250.0
0.54761904,230.0,420.0
1.1650486,1200.0,1030.0
43.44898,21290.0,490.0
23.444445,2110.0,90.0
1.25,50.0,40.0
0.5714286,40.0,70.0
0.8181818,450.0,550.0
0.7777778,140.0,180.0
1.0041841,2400.0,2390.0
0.525,210.0,400.0
0.71428573,50.0,70.0
1.78125,570.0,320.0
0.8055556,290.0,360.0
0.8333333,50.0,60.0
0.5,10.0,20.0
0.5,10.0,20.0
1.0,60.0,60.0
0.75,30.0,40.0
1.0,20.0,20.0
1.9492574,15750.0,8080.0
1.8695652,430.0,230.0
1.0,10.0,10.0
1.2592592,340.0,270.0
12.6875,6090.0,480.0
2.378242,33010.0,13880.0
0.6333333,190.0,300.0
0.98536587,2020.0,2050.0
1.2753624,2640.0,2070.0
43.56,10890.0,250.0
23.5,2820.0,120.0
1.6,80.0,50.0
0.625,50.0,80.0
0.7878788,520.0,660.0
1.9846153,1290.0,650.0
0.75,120.0,160.0
12.38806,8300.0,670.0
1.0034965,2870.0,2860.0
0.5,120.0,240.0
0.5714286,40.0,70.0
1.7878788,590.0,330.0
0.8518519,230.0,270.0
0.8888889,80.0,90.0
0.5,10.0,20.0
1.0,90.0,90.0
1.0,20.0,20.0
1.969246,19850.0,10080.0
1.9285715,270.0,140.0
1.2631578,240.0,190.0
12.692307,1650.0,130.0
0.85714287,60.0,70.0
1.9714096,29650.0,15040.0
0.6,180.0,300.0
0.9459459,700.0,740.0
1.2428571,2610.0,2100.0
43.45714,15210.0,350.0
1.0,50.0,50.0
23.470589,3990.0,170.0
1.6666666,50.0,30.0
0.85714287,60.0,70.0
0.8055556,290.0,360.0
0.77272725,170.0,220.0
12.415585,9560.0,770.0
0.99065423,2120.0,2140.0
0.71428573,50.0,70.0
1.6969697,560.0,330.0
0.875,140.0,160.0
1.0,40.0,40.0
0.6666667,20.0,30.0
1.0,70.0,70.0
0.8,40.0,50.0
1.0,20.0,20.0
1.7962962,970.0,540.0
1.962353,8340.0,4250.0
1.9444444,350.0,180.0
1.0,20.0,20.0
1.24,310.0,250.0
12.708333,3050.0,240.0
1.0,40.0,40.0
2.0437188,36930.0,18070.0
0.53846157,210.0,390.0
0.95302016,1420.0,1490.0
1.2297298,1820.0,1480.0
43.48077,22610.0,520.0
23.5,1410.0,60.0
1.5714285,110.0,70.0
0.75,60.0,80.0
0.7966102,470.0,590.0
1.9569893,1820.0,930.0
0.72727275,160.0,220.0
12.416667,2980.0,240.0
1.0,2570.0,2570.0
0.53125,170.0,320.0
0.625,50.0,80.0
1.7575758,580.0,330.0
0.8695652,200.0,230.0
0.8333333,50.0,60.0
0.6666667,20.0,30.0
1.0,90.0,90.0
1.3333334,40.0,30.0
1.0,20.0,20.0
1.9492537,19590.0,10050.0
2.0526316,390.0,190.0
1.0,10.0,10.0
1.2777778,230.0,180.0
12.8,1920.0,150.0
1.9483871,24160.0,12400.0
0.64285713,90.0,140.0
0.9230769,720.0,780.0
1.2849534,9650.0,7510.0
43.545456,9580.0,220.0
0.75,30.0,40.0
23.583334,2830.0,120.0
1.8,90.0,50.0
0.6666667,40.0,60.0
0.8076923,210.0,260.0
0.73333335,110.0,150.0
1.0,2100.0,2100.0
0.6,30.0,50.0
1.5806452,490.0,310.0
0.9169803,2095.3,2285.0
0.8927461,861.5,965.0
0.15702191,315.3,2008.0
0.55,2.2,4.0
0.25,4000.0,16000.0
0.2129771,223.2,1048.0
0.17501716,510.0,2914.0
1.2100204,591.7,489.0
1.3666667,12.3,9.0
0.24889381,112.5,452.0
0.26313725,67.1,255.0
0.27078652,24.1,89.0
1.9592593,52.9,27.0
1.0531746,265.4,252.0
0.294,1308.3,4450.0
2.1,16.8,8.0
0.20700257,242.4,1171.0
10.962884,4637.3,423.0
0.117966905,49.9,423.0
0.63235295,43000.0,68000.0
0.18001904,378.4,2102.0
51.76168,5538.5,107.0
0.22301699,314.9,1412.0
0.94800234,4887.9,5156.0
0.7559657,1146.8,1517.0
0.21800199,1531.9,7027.0
0.42703137,530.8,1243.0
1.0273973,75000.0,73000.0
0.2200061,721.4,3279.0
0.23800254,1687.2,7089.0
1.2560606,580.3,462.0
1.6,40.0,25.0
0.2730013,1041.5,3815.0
2.6666667,8000.0,3000.0
0.42647058,14.5,34.0
0.42994922,84.7,197.0
1.3011905,109.3,84.0
0.8980663,325.1,362.0
0.35599864,4151.3,11661.0
1.1538461,15.0,13.0
0.22699592,1558.1,6864.0
8.996,224.9,25.0
0.55,1.1,2.0
0.14698581,248.7,1692.0
2.3161764,315000.0,136000.0
0.14902857,260.8,1750.0
70.10306,34350.5,490.0
0.24300666,510.8,2102.0
6.4493394,1464.0,227.0
1.0,1000.0,1000.0
0.1,0.1,1.0
0.25869566,23.8,92.0
1.0790213,1918.5,1778.0
2.1485295,146.1,68.0
0.33799937,1091.4,3229.0
